discretionary_income,debt_to_income_ratio,monthly_expense_burden_ratio,emergency_fund_months,saving_to_income_ratio,average_rating,rating_number,rating_variance
-2327.3500000000004,1.6538559599834883,2.412809897287716,1.7621161002045451,4.251651166743559,3.9,102,1.4264865739
-3184.71,3.407550415400944,3.9139461259744537,0.3942206315179199,1.5429583135087654,3.4,4,1.8929694486000002
-125.88000000000012,0.6527460018079752,1.0702431838219704,1.9927995662012368,2.1327801524502528,2.6,2,2.1213203436
71.11000000000001,0.0,0.85778,1.5451281214297374,1.32538,5.0,1,0.0
745.97,0.0,0.5878095006547793,9.14450084602369,5.375224476038392,2.9,28,0.0
-31325.759999999995,17.75834469707511,18.4356496813514,0.1904115672742412,3.5103609495449866,3.4,12,1.5135749373
346.07,0.0,0.30786,14.108620801663092,4.34348,4.0,1,0.0
-7206.65,6.394938938870455,7.163111894092292,0.2917250181173046,2.0896589470803546,5.0,3,0.0
499.85,0.0,0.5811652128738175,1.5574266847371607,0.905122210770636,5.0,6,0.0
-1084.43,1.0662751817410543,1.6013286088976872,2.8087865587190337,4.497790272764072,5.0,1,0.0
-7407.59,3.422379143205561,4.261114950979313,0.9232912632192316,3.9342502058120448,5.0,1,0.0
-4014.190000000001,2.3080173146956846,3.188428157097063,0.4247640835979324,1.3543297642671783,2.6,2,2.8284271247
1370.9699999999998,0.0,0.5298408419839711,6.044472491909384,3.20260839446222,5.0,10,0.0
1012.4900000000002,0.0,0.6186133586463559,2.5994994732900194,1.608085099971372,5.0,4,0.0
-2110.27,1.7130767504365487,2.155154009951665,2.3380737090752075,5.038908929675996,3.9,11,1.7320508076
343.11,0.0,0.3137799999999999,8.315188985913698,2.60914,5.0,1,0.0
-1644.27,3.92874,4.28854,0.4496355403004285,1.92828,3.8,28,1.6025547785
1569.5199999999998,0.0,0.4043409122822998,6.386011019232033,2.582125521361099,4.0,1,0.0
-3285.03,2.087111278612668,2.7195238768235424,0.8951218948851497,2.4343053658076976,4.7,4,0.0
-6742.7,7.530216824595524,7.97511068812844,0.3462003429588371,2.7609860553647536,2.8,5,2.8284271247
1022.17,0.0,0.4056287251053933,4.632887984173858,1.879232446576537,4.1,9,1.6431676725000002
1015.22,0.0,0.4794357588592114,9.681768109431983,4.641785840644436,3.3,16,1.8973665961
-1747.3500000000004,1.266929384833821,1.6328960331488511,0.5723776293578632,0.9346331604415984,3.3,5,1.7320508076
1021.06,0.0,0.5553068246156526,6.376521520893462,3.5409259178607204,5.0,1,0.0
-8356.36,16.815360000000002,17.71272,0.2870310149993902,5.0841,1.0,5,0.0
-38220.83,13.908711805292288,14.799677942296787,0.0588902019296169,0.8715560225151552,5.0,1,0.0
1095.2899999999995,0.0,0.6008345633120138,5.825664479031456,3.500260573261176,5.0,1,0.0
461.12999999999965,0.0,0.8356159988592615,1.0189414138656268,0.8514437473263938,5.0,1,0.0
-5525.42,2.0464796892039256,2.8829811886586696,0.3485476050317855,1.0048561886586695,4.3,8,1.4142135624
243.22000000000003,0.0,0.5135599999999999,10.183308668899448,5.22974,4.0,1,0.0
1082.19,0.0,0.6202042535270583,5.025463866773048,3.1168140661191828,1.0,1,0.0
-5051.1900000000005,2.873213857382723,3.4726675510693603,0.491318015224133,1.7061841287246489,3.9,14,1.949358869
-21386.56,15.174950841162332,15.60192265676207,0.0461201162302198,0.7195624863447674,5.0,1,0.0
-31021.5,12.721315418163162,13.434862429451002,0.1546379633502823,2.0775397639815294,3.0,19,0.0
132.20999999999998,0.0,0.7896420047732697,2.9446694472989585,2.325234685759745,2.3,7,1.511857892
196.36,0.0,0.6072799999999999,8.658608878935581,5.2582,2.5,3,0.0
-896.5,0.6231993128901134,1.381184414170791,1.1212450513794567,1.5486461894314336,3.2,9,1.6733200530999999
72.41000000000003,0.0,0.8551799999999999,3.3502654411936668,2.86508,4.0,1,0.0
188.52,0.0,0.6229600000000001,7.209483754976242,4.49122,2.6,2,0.0
566.44,0.0,0.7525879465026687,1.3772446054021428,1.036497689411477,2.0,4,0.0
1245.88,0.0,0.3981604931115104,2.7741677181403475,1.1045639866287944,5.0,3,0.0
1175.78,0.0,0.3574270412066893,5.337482034188557,1.907760410973877,2.3,16,1.788854382
-792.3899999999999,1.0225873208156673,1.6665909549767817,0.3997657878663981,0.666246046167306,3.3,27,1.3506573815
-1020.47,1.1332160698872702,1.667270420840635,3.670392463693089,6.119536787591871,3.3,2,2.8284271247
1155.34,0.0,0.6037126853512885,5.113200043180101,3.086903728806583,1.0,2,0.0
692.46,0.0,0.6223268193445287,0.9108875314408912,0.5668697402221992,3.0,11,1.6733200530999999
-5693.3,4.597247042804868,5.037457805009503,0.1401367228743337,0.7059328284117664,3.4,5,2.19089023
-8860.2,18.29806,18.7204,0.1434125339202153,2.68474,1.5,3,0.0
750.71,0.0,0.6915558002514525,1.8190951489766207,1.2580058014840625,3.6,3,1.4142135624
-538.8199999999997,0.5487613612743523,1.203631828574668,2.068012195160242,2.489125299975435,4.0,1,0.0
-15279.18,31.08714,31.55836,0.1425017016093358,4.49712,1.0,1,0.0
112.58000000000004,0.0,0.8780466668111012,1.7619917094354522,1.5471109474185931,1.0,2,0.0
-11544.7,4.362586430125892,4.9753381449546845,0.2273908246924654,1.1313462439051265,2.8,9,1.6431676725000002
1208.3999999999996,0.0,0.4359175442527448,9.03887175533282,3.94020277840018,3.4,4,0.0
1395.3200000000002,0.0,0.4340643517973969,4.17192274269055,1.810882941054792,4.7,3,0.0
-12961.77,9.974668108673088,10.408199113020885,0.1904371706644871,1.9821079907963213,2.7,16,1.5634719199
226.0,0.0,0.548,5.974160583941607,3.2738400000000003,4.0,1,0.0
318.55999999999995,0.0,0.7821439562318345,1.4759419073350295,1.1543990425713797,5.0,1,0.0
1350.9199999999998,0.0,0.4753015932200757,5.41486753722196,2.573695167517265,3.1,13,1.6733200530999999
-8340.199999999999,3.5676546122885613,4.16382852005417,0.3604453591416423,1.5008326663151386,1.0,1,0.0
-5460.99,2.177005677018588,3.01443416097059,1.0792616667808788,3.2533632369703387,5.0,1,0.0
-585.6299999999997,0.7447805268213256,1.209111002403082,0.8564467544740417,1.035539193806975,2.3,5,2.0615528128
126.03999999999996,0.0,0.8713273577393471,2.3340363210310486,2.03370970047165,3.6,44,1.5432995169
-6338.34,13.10026,13.67668,0.4237241786749416,5.79514,5.0,1,0.0
209.45,0.0,0.5811000000000001,8.451935983479608,4.91142,5.0,2,0.0
-689.02,0.7990818919583572,1.297271993821754,0.9561065973134496,1.2403303118029518,3.0,3,0.0
712.5299999999997,0.0,0.7523099384711649,4.2212580342579376,3.1756943720235,3.1,14,1.4880476183
1417.5300000000002,0.0,0.319499584747512,6.8324368182227975,2.182960726235796,3.3,6,1.949358869
896.97,0.0,0.3744935459800975,2.909481955979293,1.089582214659795,3.6,12,0.0
-11151.170000000002,4.405315354307206,5.160635932183154,0.215658942415516,1.1129372873261298,2.0,7,1.1547005384
380.6699999999999,0.0,0.7936882154006244,4.027539349243743,3.196610518557059,3.5,4,0.0
1486.06,0.0,0.4814755368221247,2.1259964634605906,1.0236152885266263,4.1,63,1.9148542155000001
264.6399999999999,0.0,0.8853478901308379,1.606657010315332,1.4224503942465994,3.0,1,0.0
816.4199999999998,0.0,0.3031699697854253,2.0541103603603603,0.6227445758863797,3.5,28,2.8284271247
60.26999999999998,0.0,0.87946,4.319264093875787,3.79862,5.0,1,0.0
305.14,0.0,0.38972,8.368161757158985,3.26124,2.9,16,2.0615528128
1699.47,0.0,0.3873995652785137,5.282520098258151,2.046445989640219,2.6,2,2.8284271247
-6873.82,2.570769251980174,3.3692533588854494,0.7342241700323681,2.4737872510564376,2.7,5,2.0816659995
-10387.36,21.24054,21.77472,0.1677991726185227,3.65378,5.0,6,0.0
1061.63,0.0,0.6195065480585203,3.951889199368242,2.4482212362103697,3.1,13,2.0412414523
-8837.160000000002,10.462729655889476,10.774862565951752,0.2617071971404021,2.8198590817082745,4.0,1,0.0
1404.99,0.0,0.4140332731375092,5.305638938694925,2.1967110558736804,1.6,2,0.7071067812
-10371.03,8.093555654386517,8.561319344702135,0.0758834059179297,0.6496620710270563,2.5,4,1.7320508076
397.27,0.0,0.8474139454136228,4.3523530238271135,3.688244647754246,5.0,3,0.0
1746.89,0.0,0.342032708344319,3.878051734960191,1.3264205380078191,1.0,7,0.0
65.44,0.0,0.86912,6.279777245949926,5.45788,1.0,1,0.0
718.51,0.0,0.6827504293958434,6.346465756968247,4.333052220716087,4.2,32,1.8850918885999999
257.00999999999976,0.0,0.8891758800903807,3.43300663895988,3.0525466995532717,1.0,1,0.0
1024.19,0.0,0.5780207736773364,2.256094431614062,1.3040694488506903,3.2,9,1.7994708217
1246.53,0.0,0.5537540676673696,4.567763957487523,2.5294178716031177,4.0,3,0.0
1301.29,0.0,0.4183476888831278,7.390783597239139,3.0919172369403234,5.0,1,0.0
752.8500000000001,0.0,0.5718550955414012,4.695092238078663,2.6849124203821653,5.0,1,0.0
835.01,0.0,0.4733426259389842,6.727947446967273,3.184624311726974,3.1,5,2.0615528128
829.0999999999999,0.0,0.6973667880946993,4.799745618993782,3.347183185989298,3.9,79,1.7915038839
1026.15,0.0,0.5084664575000598,6.497352802637776,3.303685962685316,4.3,7,0.0
-24293.18,11.66043209194386,12.185941356319296,0.359287041648309,4.378250819611743,4.6,3,0.0
343.73,0.0,0.5249132700308219,2.716546421612513,1.425951265359152,3.2,59,1.4681687507
-2507.44,2.149159647910322,2.9043221362334912,0.7595256462220362,2.205907147359707,4.5,3,0.0
99.52999999999996,0.0,0.8252817470069866,2.806904473230808,2.316487027349647,2.5,48,1.816034085
-712.0899999999999,0.6038364931163536,1.3983564280000222,2.8975460662650123,4.051802167187859,4.0,2,0.0
-9479.86,4.187687676067239,4.668335758288705,0.3824545552507025,1.7854262761972577,3.0,4,2.3094010768
-1335.88,1.5789342006504878,1.8795280671029588,1.1423106832846426,2.147004990585044,2.0,1,0.0
-4652.41,2.4947978998080083,3.3692905486267777,1.0895762419816084,3.671098934116916,1.0,2,0.0
1689.75,0.0,0.413934468873235,1.8323529904646996,0.7584740618962893,1.0,1,0.0
-981.9,0.866401969415928,1.41965483934387,0.7671359071313311,1.0890682029934438,4.0,1,0.0
1323.6999999999998,0.0,0.4286984406492907,10.01733632675251,4.294416462738295,5.0,1,0.0
1281.71,0.0,0.4371478633567103,3.3168484921543806,1.4499532314232138,1.0,1,0.0
320.5400000000002,0.0,0.8453462508986167,3.926213836047235,3.319010146528806,3.5,18,1.8885620632000002
917.97,0.0,0.664745647576996,3.420930028129395,2.274048346864466,3.0,3,2.3094010768
175.25,0.0,0.6495,2.437290223248653,1.58302,5.0,7,0.0
38.33999999999969,0.1405140812608381,0.983168338564875,3.446602158507888,3.3885901178743114,2.7,12,1.7320508076
231.9799999999996,0.4962131983354894,0.9070901903613784,2.2984347749299063,2.084887637524381,4.7,3,0.5773502692
-14698.56,13.114094309621247,13.77147251257722,0.1229159371460839,1.6927334497649644,4.4,114,1.2328534123
1015.98,0.0,0.5835294117647059,3.414830841856806,1.9926542324246768,5.0,2,0.0
-6017.450000000001,2.88197830802603,3.61060737527115,0.254848031529177,0.9201561822125812,5.0,1,0.0
1670.7999999999995,0.0,0.3355154050818675,7.742695257399571,2.5977935357118715,1.0,1,0.0
605.53,0.0,0.3275699325937524,3.1736388907722555,1.039588677527179,4.0,3,1.0
-799.06,0.646062269146947,1.3342522138886217,2.541996770805574,3.391664819145064,3.0,22,1.7320508076
1742.0600000000002,0.0,0.393861581124762,7.367174041714886,2.901646816491129,1.0,1,0.0
-1262.34,0.8934149162151125,1.4331968661741037,2.2035509475977824,3.1581223125521185,1.0,1,0.0
903.0100000000002,0.0,0.6099746896676831,3.3680651442733227,2.05443449115866,2.0,40,0.9851108312
-5804.170000000001,2.675384512900981,3.148006010095777,0.3964807219128433,1.2481236954687431,1.0,1,0.0
1235.59,0.0,0.5696892445818924,1.4663345152219098,0.8353550022811252,1.0,2,0.0
-1445.6699999999998,1.7171436753265348,2.149967386289514,0.6085888390230908,1.3084461555594444,1.0,1,0.0
-1442.49,2.5918260486137905,2.987667419941576,0.9689328985660982,2.8948492531554866,1.0,1,0.0
-21443.370000000003,11.893661170966752,12.557338349349733,0.3830774685004695,4.81043338597276,4.3,7,0.0
1931.42,0.0,0.3044539836648852,8.587400345390458,2.614468244479336,4.8,9,0.0
529.8899999999999,0.0,0.8035020970307825,3.862981013300842,3.1039133449773235,5.0,2,0.0
61.73000000000002,0.0,0.87654,1.9558035001254932,1.71434,5.0,3,0.0
334.6099999999999,0.0,0.853333216447579,2.5158309448228398,2.146842112184025,3.1,4,2.0
539.1400000000001,0.0,0.6874876824447304,5.551119692421842,3.816326412316396,4.5,2,0.7071067812
294.12,0.0,0.41176,2.4634738682727804,1.01436,3.2,6,0.0
394.31,0.0,0.851665569453588,1.577241446328083,1.3432822345528073,2.9,2,0.0
1812.24,0.0,0.3612328124944925,5.072498414402109,1.8323528686083277,4.5,18,0.0
1675.23,0.0,0.3812448751948349,6.339453007682694,2.41688397071751,4.0,40,0.6938886665
148.91000000000008,0.3954490130708578,0.9211991321373764,4.009955250202494,3.693967296396253,1.0,2,0.0
-2195.85,4.66208,5.3917,0.2956915258638277,1.59428,4.0,6,0.0
-7777.489999999999,5.609078358039655,6.041185125648986,0.3322904462097705,2.00742810103773,4.2,3,0.0
259.09000000000015,0.0,0.8996374257226306,3.354263816228552,3.0176212648264213,4.7,3,0.0
-7461.269999999999,3.2707408365303103,3.680169403853614,0.8039784678604022,2.9587769587769586,3.7,79,1.6733200530999999
753.16,0.0,0.4841546522379371,1.8439927004201504,0.8927776446012123,5.0,1,0.0
1606.7300000000002,0.0,0.3551826821202684,8.52765442979334,3.028875172568786,4.0,1,0.0
-3615.6,4.016353348797034,4.509030736531538,0.5982991711095852,2.697749352174461,3.9,63,1.5938142622
-1969.97,1.3338844023824097,1.7351621859652788,0.4887248607947764,0.8480168977922409,4.1,33,1.7939291564
560.04,0.0,0.8112990124230509,0.9234372858548984,0.7491837580487016,2.0,2,0.0
620.0300000000001,0.0,0.5755254330115698,2.8498102703795785,1.6401382898610255,5.0,7,0.0
-4017.2999999999993,2.076407053637032,2.4758633357825124,0.4807695161218525,1.1903196179279942,4.3,113,1.4498905268
859.54,0.0,0.7035424937141517,3.500242667281097,2.4625694547436168,2.0,4,0.0
925.11,0.0,0.6367858783436264,1.8250077070102968,1.162139135692439,3.3,221,1.5916277414
754.28,0.0,0.4761980819577642,3.2547066629723065,1.5498850702425675,2.0,3,1.4142135624
981.13,0.0,0.6402625258950997,1.5142650983266712,0.969527196729426,4.3,27,1.4757295746999999
-11321.1,4.4000288039173325,5.076150356448477,0.3015973330496151,1.530953409663714,4.2,17,2.3094010768
1433.4599999999998,0.0,0.3283510757927881,7.800408116669996,2.5612723967313893,3.6,2,0.0
1055.83,0.0,0.4256018279248157,2.831667348399632,1.2051627995538992,5.0,2,0.0
1397.15,0.0,0.4887328376123423,5.843961754157402,2.856136011007348,3.0,8,1.0
1652.8,0.0,0.4452872236169098,4.262971449244777,1.8982467209923608,1.0,2,0.0
1523.4100000000003,0.0,0.3341099231569469,3.2572183628347524,1.0882689769121154,3.0,2,0.0
-514.5999999999999,0.3878708996570222,1.181021897810219,0.8201110995279015,0.9685691671796676,4.0,3,0.0
-10447.15,4.252534896227077,5.0710901027987125,0.1540289841262767,0.7810948569469017,3.4,4,1.8929694486000002
-538.8199999999997,0.5487613612743523,1.203631828574668,2.068012195160242,2.489125299975435,4.2,21,0.42163702140000003
-9469.41,19.61438,19.93882,0.2603383750893985,5.190840000000001,2.3,25,1.7577666483
1568.1900000000005,0.0,0.6392701626538033,5.890053542899089,3.765335486408712,5.0,3,0.0
-7650.3499999999985,2.462607451536865,3.2429518828206536,2.532267323859368,8.212021085714955,4.2,201,1.5427908203
2767.93,0.0,0.3439556115967311,12.18133393973222,4.1898381653046135,4.1,57,1.5337473561000001
-1148.9799999999996,0.7576217616919363,1.250618923912166,1.58639586294704,1.9839766870175397,4.3,682,1.1146218198
2841.69,0.1358290372061363,0.4612021319155955,8.702492147802207,4.013607931545108,4.5,78,1.0
-4725.48,1.170048656369157,1.8576079795719476,2.6523704148775598,4.927064447457111,3.0,17,1.3093073414
-14450.45,4.478865014723998,5.018288901803863,0.7713305871127114,3.8707597249295778,3.3,105,1.6631332344
-6992.509999999999,1.6114957119872468,2.474500715898859,1.8650313597163992,4.615021434792052,4.1,7,0.0
-18324.800000000003,3.471019589074193,3.8200633732481175,0.5294094423636969,2.022377620225269,5.0,4,0.0
1185.4000000000003,0.0,0.7599078033002042,7.899700682592948,6.003044192438331,5.0,1,0.0
-2390.17,0.8705067031494429,1.6700822544561504,4.674973771014663,7.807590735019541,4.3,117,1.4153559418000001
1639.3700000000003,0.0,0.6070325065859336,7.651603222239771,4.644771883397215,3.9,27,0.5773502692
843.04,0.0,0.7265653633459287,7.949332845262063,5.775709907075556,3.7,11,1.9663841605
729.3200000000002,0.0,0.7970085113252394,3.378154312494325,2.69241773962804,4.5,2,0.7071067812
3792.14,0.0,0.3693745530740192,18.683894901763043,6.90135532902067,3.5,18,0.0
-3847.22,1.2791229291985264,1.6941257979193656,1.8286921071465083,3.0980344751684243,3.3,3,0.0
3272.14,0.0,0.3409640204308525,4.012753263630456,1.368204485764465,3.4,4,2.3094010768
2047.23,0.0,0.4149350556563737,16.16170312413907,6.706057185316434,5.0,10,0.0
3010.18,0.0,0.3781043854447941,4.782280140972052,1.8082010937270807,5.0,3,0.0
955.61,0.0,0.7941972679090221,1.0632097881617912,0.8443983089722247,5.0,1,0.0
2506.2300000000005,0.0,0.5880208239156128,9.712193471916269,5.710972007384041,4.0,1,0.0
-2533.07,0.5891023977918025,1.388870893211604,2.019546854309394,2.804889843427373,3.4,16,0.0
348.0800000000004,0.4524657872589556,0.9203959164257748,5.005660246089014,4.607189249515167,4.0,30,0.9660917831
-2400.4600000000005,0.9185410697626548,1.7969469501040811,0.3674159773710261,0.6602270199563756,4.6,10,0.4472135955
1550.0599999999995,0.0,0.6884057242678321,1.803907082682396,1.241819961765847,4.2,55,1.032795559
-7470.259999999999,1.7873465507717112,2.458172214490253,4.236107482635594,10.413081711409069,2.5,2,2.1213203436
-2500.0999999999995,0.7379175671573491,1.3775793300198296,3.8980725736694337,5.369904204404212,5.0,2,0.0
315.48,0.0428532879756718,0.9043486961188274,1.818268376498198,1.6443486354802423,4.3,138,1.4073539574
1089.8999999999996,0.0,0.7208019099926224,8.916187477343643,6.4268049635216,5.0,2,0.0
2783.69,0.0,0.458628294489218,5.216713382494498,2.392532361452531,1.0,1,0.0
-343.05999999999995,0.3572339597854715,1.1093878540134814,2.830146813671952,3.1397305001626186,4.7,21,0.4082482905
2164.21,0.0,0.3440177740596934,20.14528009304129,6.930334415417118,4.5,152,1.2310644046
3550.2300000000005,0.0,0.3585726184260211,2.4082009009099794,0.8635149027351944,4.3,173,1.3200091827
-1514.08,1.0001141044845987,1.442982866772774,2.61007299270073,3.7662906094934927,4.0,9,0.0
2082.51,0.0196219655679115,0.6454101048695643,10.536559820604142,6.8004021787805575,2.6,5,0.0
-7286.09,1.9196966279223184,2.5505024280831976,1.753766915555511,4.472986776416311,4.6,6,0.0
-2208.699999999999,0.8065413118115248,1.3239270749767909,0.7466836375801605,0.9885546842345322,4.1,14,1.8618986725000002
1098.1800000000003,0.0,0.6534354132215756,6.237435887529099,4.075761496610662,4.0,1,0.0
889.6599999999999,0.0,0.7279427054664661,6.845462641674298,4.983104595550011,3.6,10,1.4142135624
450.82000000000016,0.0,0.8570227935136643,6.093935839127844,5.222641916342381,4.2,7,0.0
-9045.97,2.081910897196745,2.670718193269085,3.371475458130797,9.004260844190144,3.7,45,1.6020819788
2153.55,0.0,0.5945106279620184,18.262696995033952,10.857367458797702,3.5,10,0.0
1882.14,0.0,0.5682333293570321,11.802876036527763,6.706787546224502,3.3,3,2.1213203436
-1070.0100000000002,0.458249540317876,1.2633812420155617,5.1738923742352805,6.536598573816211,4.4,188,1.1919800026
-668.8400000000001,0.4452801314931844,1.1895428911497152,3.768126092902033,4.482347606767365,3.9,12,1.303840481
1625.91,0.0,0.6878646340269419,5.792792792792794,3.984657294408321,5.0,3,0.0
-11572.4,4.204358862491572,4.824878700141462,1.5545096712143338,7.500320601805946,4.7,3,0.0
1234.16,0.0,0.5964040799107888,7.349817683344757,4.383461252947274,3.8,37,1.9955307207000001
-3472.2299999999987,1.1551356197242688,1.647155741356141,2.634602154431068,4.339600064860392,4.8,14,0.0
-4166.56,1.0377735220275863,1.849768619077046,2.782013356516677,5.146081004737751,3.9,16,1.5979898087
2688.57,0.0,0.5709231176806673,16.04643634849065,9.161281467744663,3.9,25,1.5165750888
782.8600000000006,0.5176104324125128,0.8639176476314306,3.434494706216121,2.9671205873968334,3.5,3,2.8284271247
1913.7,0.0,0.4671096049476911,5.316458714611886,2.483368929903068,4.5,13,0.0
1679.31,0.0,0.5357443996892632,0.8153619897827544,0.436825619745605,5.0,1,0.0
535.7400000000002,0.0,0.8755219115730187,3.101386622082454,2.715331943892618,4.0,17,1.7320508076
-4519.86,1.773975287601193,2.283868768640818,0.6618124064096633,1.5114926856980542,4.5,10,1.1547005384
846.0299999999997,0.0,0.835780683757034,8.040526731385572,6.720116929324144,2.1,2,2.1213203436
966.71,0.0,0.7008728962766534,9.821232108641714,6.883435392988981,3.9,590,1.8105191662
1200.6799999999998,0.0,0.6590430214397275,11.840681310915969,7.803518387050973,3.3,2,2.8284271247
166.04000000000087,0.6117089656496943,0.9742829617651886,2.061681488240774,2.0086611465796835,4.5,2,0.0
-5716.66,2.3379481257541745,2.8543485876659185,1.6531939314733792,4.718791763438907,4.6,336,1.1875530548
1149.3999999999996,0.0,0.653478928057836,10.65571584770042,6.963285769844165,3.0,14,2.3094010768
1710.84,0.0,0.7138561118591057,7.944193097178846,5.671010796210037,5.0,2,0.0
1923.82,0.0,0.4805260031322568,5.597837692039694,2.6899065723389315,4.5,32,0.0
2500.36,0.0,0.397038680428282,3.5052659070479337,1.3917261502845568,4.5,23,0.894427191
1262.6800000000003,0.0,0.678820159842091,9.167441076179417,6.223043816675061,4.6,10,0.0
851.48,0.0,0.7833687397438017,8.577330167875365,6.719212323975016,2.5,2,0.0
-6515.039999999999,2.030075467748875,2.5151784364570853,1.6425345056676492,4.13126736979197,4.6,119,0.9932545604
190.54,0.2666499789416803,0.9621466771560938,4.408575086205116,4.241695870185392,4.0,6,0.0
3093.9299999999994,0.0,0.3167402427901656,12.227260050478993,3.872865317047209,5.0,2,0.0
-2716.29,0.9393801180407256,1.5709274268130684,0.946595985801388,1.4870335962065544,3.4,10,1.8348478593
2074.4700000000003,0.0,0.6658822960958639,4.389615729755486,2.9229674011081044,4.1,12,2.3094010768
1551.0,0.0,0.7026177689238444,5.142720309127277,3.613366669798351,4.4,79,0.7998161553
-9017.7,1.8231085559010771,2.558772231566101,2.7923633521428,7.145021805905831,4.0,2,1.4142135624
-1978.66,0.8214209761284594,1.3860536353614874,7.329761641664355,10.159442769762064,3.3,35,1.860248993
2707.74,0.0,0.380154335330246,3.2582873177693337,1.2386520496015712,5.0,3,0.0
2322.870000000001,0.1471096893460771,0.5460724175194975,11.922462782708276,6.510528074539744,5.0,3,0.0
1780.96,0.0,0.6664250488386424,4.581391492531021,3.0531540491589264,4.4,104,1.1387288074
-696.1599999999999,0.46610494870179,1.1127799207157936,1.391283016615494,1.548191804922619,3.6,15,1.7320508076
-9591.59,2.142786839145107,2.7290368751982923,0.6848909600731888,1.8690926855296937,4.5,7,0.0
3653.06,0.0,0.3190547822893774,13.885851498279417,4.430347326686165,4.3,6,0.0
1520.4,0.0,0.6735741950997484,8.74675837976362,5.89159073538126,4.6,16,0.7071067812
1438.83,0.0,0.7923052938815928,10.307559589636332,8.166734029868843,4.2,136,1.6675722178
-31000.17,8.280819657897021,8.690536970193131,0.3515591279981913,3.0552375990771408,4.1,84,1.7013926184
1136.34,0.0,0.6618035714285714,11.093746346114065,7.341880952380952,4.5,74,0.0
283.90000000000055,0.3507567929127156,0.9412085078889112,5.660620501954883,5.327824176370334,4.3,93,1.9100658754
789.0499999999993,0.0,0.8554969929163219,6.824615371441904,5.838437928079056,5.0,1,0.0
3206.7500000000005,0.0,0.4874096263249344,6.73334492099619,3.2818971318596475,4.4,19,1.788854382
711.1300000000001,0.0,0.8866544469238126,6.0538391154206375,5.367663372649028,4.1,36,1.2472191289
1557.78,0.0,0.5223672833638923,10.318980090157776,5.39029759678181,5.0,2,0.0
1017.02,0.0,0.706182469521003,3.107892389890279,2.194739122898249,4.0,4,1.0
475.8800000000001,0.0,0.8980657598800471,6.912954190935501,6.208287458498447,4.6,438,1.4274204488
1486.1799999999998,0.0,0.6619429330518807,5.297028239967561,3.5063304096227688,4.4,17,0.0
1684.3500000000004,0.0,0.6342615311790225,8.028137720430403,5.091938923076255,5.0,1,0.0
2698.3,0.0,0.5121664596587715,18.705343306658573,9.58024945807322,4.0,47,2.1213203436
2226.49,0.0,0.5192702980472764,2.337585603266542,1.2138387729192397,1.0,1,0.0
-6618.64,1.347965756426171,2.2135676134561333,2.201570344526532,4.873324813389392,3.9,9,0.0
-1440.5700000000006,0.6128820299121293,1.2452226046635142,2.445780036117024,3.045540587007664,3.8,63,1.5041162161
2378.65,0.0,0.3619672219092835,11.339797695357367,4.1046350688018025,3.8,4,0.0
2775.1800000000003,0.0,0.4371311166188681,6.35749614892077,2.77905939047789,4.2,14,1.1547005384
-4628.36,1.516753658610051,1.995787381076348,0.5195110119336374,1.0368335219473577,3.2,35,1.2720981166
2305.46,0.0,0.4740775381246222,3.723119637761706,1.765047392013505,4.1,12,0.0
2423.91,0.0,0.3915399831311752,10.192419395167237,3.990739718049643,2.1,2,0.0
2965.03,0.0,0.3700352266787913,6.917192515057733,2.559604900290227,4.2,5,0.0
83.20000000000027,0.5523733372101476,0.9791454131188384,2.181157249899522,2.135670116530017,4.4,13,1.4142135624
1900.9100000000003,0.0,0.602238534260162,4.904809058722564,2.9538650183510424,3.7,10,2.0615528128
-6534.81,1.0945941108562258,1.9746843183872425,1.9290531634861228,3.809271031271348,3.6,19,1.7320508076
-567.5,0.3417647241133505,1.1172557000733494,1.1621089812939795,1.298372883457132,4.2,181,1.2774459409
-8061.050000000001,1.4451826883769003,2.2435382230209724,1.325996672029924,2.974924217297739,4.5,30,1.2142318454
1529.02,0.0,0.6190848689733861,3.975368704855033,2.461090613766077,3.8,3,0.0
-4004.99,1.0747851561036643,1.7501723246596588,3.0645629431438124,5.363513250267852,2.9,12,1.4142135624
955.61,0.0,0.7941972679090221,1.0632097881617912,0.8443983089722247,3.2,6,0.0
972.09,0.0,0.7245915294237639,5.123896400447305,3.7127319294090313,4.5,2,0.7071067812
-449.7999999999993,0.4623817754559048,1.0873550717601133,5.382446552001286,5.852630556796333,2.8,3,2.8284271247
2013.71,0.0,0.6630732678568441,1.3179846530019002,0.8739203908511386,4.7,16,0.0
1606.0,0.0,0.7191944412389015,3.8918546359821646,2.7990002203082214,4.5,2,0.7071067812
1504.19,0.0,0.7200902892531226,4.776344113808742,3.4393990144849864,3.9,17,1.5811388301
-5203.98,1.3480683313319295,1.9341044571170092,1.208123009873718,2.336636098142374,3.4,105,1.8024087352
-576.2900000000004,0.6972196719514369,1.1579374323416969,4.552748547977108,5.271797963742001,3.7,54,1.6256866681000002
1296.64,0.0,0.6650391886376201,4.057516761317288,2.6984076548299933,2.0,1,0.0
192.09000000000012,0.1765314393447468,0.9569889343179446,4.896358654833795,4.685761051127839,3.7,15,1.5491933385
2024.1200000000003,0.0,0.639994521980553,6.7018939236038735,4.289175398001234,1.0,2,0.0
990.96,0.0,0.7715982086676332,5.49885742791341,4.242908541096696,4.1,127,1.8614822801000002
